,s,rp
3696,7.392,6.057284304914822
3697,7.394,6.057694225331239
3698,7.396,6.05810288042599
3699,7.398000000000001,6.058510269944023
3700,7.4,6.058916393630296
3701,7.402,6.059321251229756
3702,7.404,6.059724842487357
3703,7.406000000000001,6.060127167148053
3704,7.408,6.060528224956795
3705,7.41,6.060928015658534
3706,7.412,6.061326538998223
3707,7.414000000000001,6.061723794721006
3708,7.416,6.062119782577364
3709,7.418,6.062514502323708
3710,7.42,6.062907953716766
3711,7.422000000000001,6.063300136513261
3712,7.424,6.0636910504699175
3713,7.426,6.0640806953434625
3714,7.428,6.064469070890616
3715,7.43,6.064856176868107
3716,7.432,6.065242013032654
3717,7.434,6.065626579140988
3718,7.436,6.0660098749498275
3719,7.438,6.0663919002159
3720,7.44,6.0667726546959315
3721,7.442,6.067152138146641
3722,7.444,6.067530350324757
3723,7.446,6.067907290987523
3724,7.448,6.068282959899114
3725,7.45,6.068657356828654
3726,7.452,6.069030481545373
3727,7.454,6.0694023338184975
3728,7.456,6.069772913417261
3729,7.458,6.070142220110892
3730,7.46,6.070510253668617
3731,7.462,6.070877013859668
3732,7.464,6.071242500453274
3733,7.466,6.071606713218664
3734,7.468,6.071969651925069
3735,7.47,6.072331316341715
3736,7.472,6.072691706237833
3737,7.474,6.073050821382653
3738,7.476,6.073408661545404
3739,7.478,6.073765226495318
3740,7.48,6.074120516003272
3741,7.482,6.074474529848983
3742,7.484,6.074827267815094
3743,7.486,6.075178729684256
3744,7.488,6.0755289152391185
3745,7.49,6.075877824262327
3746,7.492,6.076225456536533
3747,7.494,6.076571811844384
3748,7.496,6.07691688996853
3749,7.498,6.077260690691618
3750,7.5,6.077603213796299
3751,7.502,6.077944459065217
3752,7.5040000000000004,6.078284426281026
3753,7.506,6.078623115226372
3754,7.508,6.078960525683904
3755,7.51,6.079296657436271
3756,7.5120000000000005,6.079631510266123
3757,7.514,6.079965083956108
3758,7.516,6.080297378292142
3759,7.518,6.080628393069518
3760,7.5200000000000005,6.0809581280852205
3761,7.522,6.081286583136224
3762,7.524,6.081613758019511
3763,7.526,6.081939652532058
3764,7.5280000000000005,6.082264266470849
3765,7.53,6.082587599632861
3766,7.532,6.082909651815072
3767,7.534,6.083230422814461
3768,7.5360000000000005,6.083549912428011
3769,7.538,6.083868120452701
3770,7.54,6.084185046685506
3771,7.542,6.084500690923409
3772,7.5440000000000005,6.084815052963389
3773,7.546,6.085128132602423
3774,7.548,6.085439929637495
3775,7.55,6.085750443865581
3776,7.5520000000000005,6.086059675083659
3777,7.554,6.086367623091455
3778,7.556,6.086674287699406
3779,7.558,6.086979668720562
3780,7.5600000000000005,6.08728376596798
3781,7.562,6.0875865792547135
3782,7.564,6.087888108393814
3783,7.566,6.088188353198333
3784,7.5680000000000005,6.08848731348133
3785,7.57,6.088784989055855
3786,7.572,6.089081379734961
3787,7.574,6.089376485331702
3788,7.5760000000000005,6.089670305659133
3789,7.578,6.089962840530304
3790,7.58,6.090254089758272
3791,7.582,6.090544053156089
3792,7.5840000000000005,6.0908327305368095
3793,7.586,6.091120121713482
3794,7.588,6.091406226499167
3795,7.59,6.091691044706916
3796,7.5920000000000005,6.09197457614978
3797,7.594,6.0922568206408565
3798,7.596,6.092537777998368
3799,7.598,6.092817448050469
3800,7.6000000000000005,6.093095830626458
3801,7.602,6.093372925555633
3802,7.604,6.093648732667287
3803,7.606,6.093923251790717
3804,7.6080000000000005,6.094196482755223
3805,7.61,6.094468425390097
3806,7.612,6.09473907952464
3807,7.614,6.095008444988147
3808,7.6160000000000005,6.095276521609908
3809,7.618,6.095543309219231
3810,7.62,6.095808807645406
3811,7.622,6.096073016717732
3812,7.6240000000000006,6.096335936265499
3813,7.626,6.09659756611801
3814,7.628,6.096857906104562
3815,7.63,6.097116956054449
3816,7.632000000000001,6.097374715796967
3817,7.634,6.097631185161413
3818,7.636,6.097886363977086
3819,7.638,6.098140252073278
3820,7.640000000000001,6.098392849279405
3821,7.642,6.098644155433044
3822,7.644,6.09889417038535
3823,7.646,6.099142893988744
3824,7.648000000000001,6.099390326095651
3825,7.65,6.099636466558495
3826,7.652,6.099881315229701
3827,7.654,6.10012487196169
3828,7.656000000000001,6.100367136606889
3829,7.658,6.100608109017721
3830,7.66,6.100847789046611
3831,7.662,6.101086176545981
3832,7.664000000000001,6.101323271368259
3833,7.666,6.101559073365866
3834,7.668,6.101793582391227
3835,7.67,6.102026798296766
3836,7.672000000000001,6.102258720934907
3837,7.674,6.1024893501580735
3838,7.676,6.10271868581869
3839,7.678,6.102946727769183
3840,7.68,6.103173475861974
3841,7.682,6.103398929949487
3842,7.684,6.103623089884147
3843,7.686,6.103845955518379
3844,7.688,6.104067526704605
3845,7.69,6.10428780329525
3846,7.692,6.10450678514279
3847,7.694,6.104724472103864
3848,7.696,6.1049408640424465
3849,7.698,6.105155960823257
3850,7.7,6.105369762311016
3851,7.702,6.105582268370435
3852,7.704,6.105793478866234
3853,7.706,6.106003393663132
3854,7.708,6.106212012625843
3855,7.71,6.106419335619088
3856,7.712,6.1066253625075815
3857,7.714,6.106830093156041
3858,7.716,6.107033527429187
3859,7.718,6.107235665191734
3860,7.72,6.107436506308402
3861,7.722,6.107636050643904
3862,7.724,6.107834298062962
3863,7.726,6.10803124843029
3864,7.728,6.10822690161061
3865,7.73,6.108421257468634
3866,7.732,6.108614315869082
3867,7.734,6.1088060766766725
3868,7.736,6.108996539756123
3869,7.738,6.1091857049721465
3870,7.74,6.109373572189464
3871,7.742,6.1095601412727945
3872,7.744,6.109745412086853
3873,7.746,6.109929384496357
3874,7.748,6.110112058366025
3875,7.75,6.110293433560573
3876,7.752,6.11047350994472
3877,7.7540000000000004,6.1106522873839975
3878,7.756,6.1108297657688055
3879,7.758,6.111005945018311
3880,7.76,6.111180825053298
3881,7.7620000000000005,6.111354405794542
3882,7.764,6.111526687162821
3883,7.766,6.111697669078919
3884,7.768,6.11186735146361
3885,7.7700000000000005,6.112035734237672
3886,7.772,6.112202817321888
3887,7.774,6.112368600637034
3888,7.776,6.11253308410389
3889,7.7780000000000005,6.112696267643235
3890,7.78,6.112858151175848
3891,7.782,6.113018734622506
3892,7.784,6.113178017903991
3893,7.7860000000000005,6.113336000941079
3894,7.788,6.113492683654549
3895,7.79,6.1136480659651795
3896,7.792,6.113802147793751
3897,7.7940000000000005,6.113954929061043
3898,7.796,6.1141064096878335
3899,7.798,6.114256589594899
3900,7.8,6.114405468703023
3901,7.8020000000000005,6.11455304693298
3902,7.804,6.114699324205551
3903,7.806,6.114844300441516
3904,7.808,6.11498797556165
3905,7.8100000000000005,6.115130349486735
3906,7.812,6.115271422137548
3907,7.814,6.11541119343487
3908,7.816,6.115549663299477
3909,7.8180000000000005,6.115686831652152
3910,7.82,6.1158226984136705
3911,7.822,6.115957263504811
3912,7.824,6.116090526846354
3913,7.8260000000000005,6.116222488359078
3914,7.828,6.116353147963761
3915,7.83,6.116482505581184
3916,7.832,6.1166105611321235
3917,7.8340000000000005,6.1167373145373585
3918,7.836,6.116862765717669
3919,7.838,6.1169869145938325
3920,7.84,6.11710976108663
3921,7.8420000000000005,6.1172313051168405
3922,7.844,6.1173515466052395
3923,7.846,6.117470485472608
3924,7.848,6.117588121639725
3925,7.8500000000000005,6.1177044550273685
3926,7.852,6.117819485556318
3927,7.854,6.117933213147353
3928,7.856,6.118045637721251
3929,7.8580000000000005,6.118156759198791
3930,7.86,6.118266577500753
3931,7.862,6.118375092547913
3932,7.864,6.118482304261053
3933,7.8660000000000005,6.118588212560952
3934,7.868,6.118692817368386
3935,7.87,6.118796118604137
3936,7.872,6.118898116188981
3937,7.8740000000000006,6.118998810043699
3938,7.876,6.119098200089067
3939,7.878,6.1191962862458675
3940,7.88,6.119293068434877
3941,7.882000000000001,6.119388546576876
3942,7.884,6.119482720592642
3943,7.886,6.119575590402954
3944,7.888,6.119667155928591
3945,7.890000000000001,6.119757417090331
3946,7.892,6.119846373808955
3947,7.894,6.11993402600524
3948,7.896,6.120020373599965
3949,7.898000000000001,6.120105416513909
3950,7.9,6.120189154667851
3951,7.902,6.120271587982571
3952,7.904,6.120352716378848
3953,7.906000000000001,6.120432539777457
3954,7.908,6.12051105809918
3955,7.91,6.120588271264797
3956,7.912,6.120664179195083
3957,7.914000000000001,6.120738781810821
3958,7.916,6.120812079032785
3959,7.918,6.120884070781759
3960,7.92,6.120954756978519
3961,7.922000000000001,6.121024137543845
3962,7.924,6.121092212398516
3963,7.926,6.121158981463308
3964,7.928,6.121224444659004
3965,7.930000000000001,6.121288601906378
3966,7.932,6.121351453126213
3967,7.934,6.121412998239285
3968,7.936,6.121473237166377
3969,7.938,6.1215321698282645
3970,7.94,6.121589796145726
3971,7.942,6.121646116039543
3972,7.944,6.121701129430489
3973,7.946,6.12175483623935
3974,7.948,6.1218072363869
3975,7.95,6.121858329793919
3976,7.952,6.121908116381188
3977,7.954,6.121956596069482
3978,7.956,6.1220037687795825
3979,7.958,6.122049634432266
3980,7.96,6.122094192948314
3981,7.962,6.122137444248506
3982,7.964,6.122179388253616
3983,7.966,6.122220024884429
3984,7.968,6.122259354061719
3985,7.97,6.1222973757062675
3986,7.972,6.122334089738851
3987,7.974,6.12236949608025
3988,7.976,6.122403594651244
3989,7.978,6.1224363853726125
3990,7.98,6.122467868165131
3991,7.982,6.12249804294958
3992,7.984,6.12252690964674
3993,7.986,6.122554468177388
3994,7.988,6.122580718462303
3995,7.99,6.122605660422263
3996,7.992,6.122629293978048
3997,7.994,6.122651619050439
3998,7.996,6.122672635560211
3999,7.998,6.122692343428146
4000,8.0,6.122710742575019
4001,8.002,6.122727832921614
4002,8.004,6.122743614388703
4003,8.006,6.122758086897074
4004,8.008000000000001,6.122771250367497
4005,8.01,6.122783104720755
4006,8.012,6.122793649877626
4007,8.014,6.12280288575889
4008,8.016,6.122810812285326
4009,8.018,6.122817429377711
4010,8.02,6.122822736956825
4011,8.022,6.122826734943445
4012,8.024000000000001,6.122829423258353
4013,8.026,6.122830801822328
4014,8.028,6.122830923846523
4015,8.03,6.122829817247338
4016,8.032,6.122827400880765
4017,8.034,6.12282367482603
4018,8.036,6.122818639162354
4019,8.038,6.122812293968956
4020,8.040000000000001,6.12280463932506
4021,8.042,6.122795675309885
4022,8.044,6.122785402002654
4023,8.046,6.122773819482586
4024,8.048,6.122760927828903
4025,8.05,6.122746727120827
4026,8.052,6.122731217437576
4027,8.054,6.1227143988583785
4028,8.056000000000001,6.122696271462447
4029,8.058,6.122676835329008
4030,8.06,6.12265609053728
4031,8.062,6.122634037166486
4032,8.064,6.122610675295846
4033,8.066,6.122586005004581
4034,8.068,6.122560026371914
4035,8.07,6.122532739477066
4036,8.072000000000001,6.122504144399255
4037,8.074,6.122474241217704
4038,8.076,6.122443030011635
4039,8.078,6.122410510860268
4040,8.08,6.122376683842827
4041,8.082,6.122341549038528
4042,8.084,6.122305106526596
4043,8.086,6.122267356386251
4044,8.088000000000001,6.122228298696715
4045,8.09,6.122187933537208
4046,8.092,6.12214626098695
4047,8.094,6.122103281125167
4048,8.096,6.122058994031075
4049,8.098,6.122013399783897
4050,8.1,6.121966498462854
4051,8.102,6.121918290147168
4052,8.104000000000001,6.121868774916059
4053,8.106,6.121817952848749
4054,8.108,6.121765824024458
4055,8.11,6.121712388522409
4056,8.112,6.121657646421823
4057,8.114,6.121601597801918
4058,8.116,6.121544242741919
4059,8.118,6.1214855813210445
4060,8.120000000000001,6.121425613618519
4061,8.122,6.12136433971356
4062,8.124,6.121301759685389
4063,8.126,6.121237873613229
4064,8.128,6.121172681576303
4065,8.13,6.121106183653825
4066,8.132,6.121038379925023
4067,8.134,6.120969270469115
4068,8.136000000000001,6.120898855365326
4069,8.138,6.120827134692872
4070,8.14,6.120754108530976
4071,8.142,6.120679776958859
4072,8.144,6.120604140055744
4073,8.146,6.120527197900849
4074,8.148,6.120448950573398
4075,8.15,6.1203693981526115
4076,8.152000000000001,6.120288540717711
4077,8.154,6.120206378347914
4078,8.156,6.120122911122447
4079,8.158,6.1200381391205285
4080,8.16,6.1199520624213815
4081,8.162,6.1198646811042225
4082,8.164,6.1197759952482755
4083,8.166,6.119686004932765
4084,8.168000000000001,6.119594710236907
4085,8.17,6.119502111239923
4086,8.172,6.119408208021039
4087,8.174,6.119313000659471
4088,8.176,6.119216489234443
4089,8.178,6.119118673825174
4090,8.18,6.1190195545108885
4091,8.182,6.118919131370804
4092,8.184000000000001,6.118817404484144
4093,8.186,6.118714373930128
4094,8.188,6.118610039787979
4095,8.19,6.118504402136916
4096,8.192,6.118397461056165
4097,8.194,6.118289216624937
4098,8.196,6.1181796689224655
4099,8.198,6.118068818027964
4100,8.2,6.117956664020655
4101,8.202,6.11784320697976
4102,8.204,6.117728446984501
4103,8.206,6.117612384114098
4104,8.208,6.117495018447773
4105,8.21,6.117376350064746
4106,8.212,6.117256379044239
4107,8.214,6.117135105465475
4108,8.216,6.117012529407671
4109,8.218,6.11688865095005
4110,8.22,6.116763470171835
4111,8.222,6.116636987152246
4112,8.224,6.116509201970504
4113,8.226,6.116380114705827
4114,8.228,6.116249725437442
4115,8.23,6.116118034244568
4116,8.232,6.1159850412064225
4117,8.234,6.115850746402232
4118,8.236,6.115715149911214
4119,8.238,6.115578251812593
4120,8.24,6.115440052185584
4121,8.242,6.115300551109416
4122,8.244,6.115159748663304
4123,8.246,6.115017644926474
4124,8.248,6.1148742399781435
4125,8.25,6.114729533897535
4126,8.252,6.1145835267638695
4127,8.254,6.114436218656368
4128,8.256,6.1142876096542516
4129,8.258000000000001,6.114137699836742
4130,8.26,6.113986489283059
4131,8.262,6.113833978072428
4132,8.264,6.1136801662840625
4133,8.266,6.113525053997192
4134,8.268,6.113368641291031
4135,8.27,6.113210928244806
4136,8.272,6.113051914937732
4137,8.274000000000001,6.112891601449037
4138,8.276,6.1127299878579375
4139,8.278,6.112567074243657
4140,8.28,6.112402860685414
4141,8.282,6.1122373472624325
4142,8.284,6.112070534053933
4143,8.286,6.111902421139136
4144,8.288,6.111733008597262
4145,8.290000000000001,6.111562296507532
4146,8.292,6.111390284949169
4147,8.294,6.111216974001395
4148,8.296,6.111042363743427
4149,8.298,6.1108664542544915
4150,8.3,6.110689245613805
4151,8.302,6.110510737900985
4152,8.304,6.110330931216978
4153,8.306000000000001,6.110149825694474
4154,8.308,6.109967421468766
4155,8.31,6.10978371867513
4156,8.312,6.109598717448849
4157,8.314,6.109412417925207
4158,8.316,6.109224820239487
4159,8.318,6.109035924526969
4160,8.32,6.1088457309229405
4161,8.322000000000001,6.108654239562678
4162,8.324,6.1084614505814665
4163,8.326,6.1082673641145915
4164,8.328,6.108071980297331
4165,8.33,6.107875299264971
4166,8.332,6.107677321152792
4167,8.334,6.1074780460960785
4168,8.336,6.10727747423011
4169,8.338000000000001,6.107075605690173
4170,8.34,6.106872440611547
4171,8.342,6.106667979129516
4172,8.344,6.106462221379361
4173,8.346,6.106255167496368
4174,8.348,6.106046817615815
4175,8.35,6.105837171872989
4176,8.352,6.105626230403169
4177,8.354000000000001,6.10541399334164
4178,8.356,6.105200460823683
4179,8.358,6.104985632984581
4180,8.36,6.104769509959617
4181,8.362,6.104552091884074
4182,8.364,6.104333378893498
4183,8.366,6.104113371129373
4184,8.368,6.103892068739023
4185,8.370000000000001,6.103669471870026
4186,8.372,6.103445580669957
4187,8.374,6.103220395286392
4188,8.376,6.102993915866907
4189,8.378,6.10276614255908
4190,8.38,6.102537075510485
4191,8.382,6.102306714868697
4192,8.384,6.102075060781292
4193,8.386000000000001,6.101842113395849
4194,8.388,6.101607872859941
4195,8.39,6.101372339321145
4196,8.392,6.101135512927033
4197,8.394,6.100897393825187
4198,8.396,6.100657982163178
4199,8.398,6.100417278088589
4200,8.4,6.100175281748984
4201,8.402000000000001,6.099931993291951
4202,8.404,6.099687412865059
4203,8.406,6.099441540615886
4204,8.408,6.0991943766920045
4205,8.41,6.098945921240996
4206,8.412,6.098696174410432
4207,8.414,6.098445136347892
4208,8.416,6.098192807201385
4209,8.418000000000001,6.097939187129782
4210,8.42,6.097684276303257
4211,8.422,6.09742807489251
4212,8.424,6.097170583068249
4213,8.426,6.096911801001174
4214,8.428,6.09665172886199
4215,8.43,6.096390366821402
4216,8.432,6.09612771505011
4217,8.434000000000001,6.0958637737188175
4218,8.436,6.095598542998233
4219,8.438,6.095332023059056
4220,8.44,6.09506421407199
4221,8.442,6.094795116207741
4222,8.444,6.094524729637007
4223,8.446,6.094253054530497
4224,8.448,6.0939800910589135
4225,8.45,6.093705839392959
4226,8.452,6.093430299703335
4227,8.454,6.093153472160749
4228,8.456,6.0928753569359015
4229,8.458,6.0925959541994965
4230,8.46,6.092315264122239
4231,8.462,6.092033286875262
4232,8.464,6.091750022637898
4233,8.466,6.091465471596834
4234,8.468,6.091179633939015
4235,8.47,6.090892509851386
4236,8.472,6.090604099520898
4237,8.474,6.090314403134497
4238,8.476,6.090023420879125
4239,8.478,6.089731152941731
4240,8.48,6.089437599509263
4241,8.482,6.089142760768667
4242,8.484,6.088846636906887
4243,8.486,6.088549228110872
4244,8.488,6.088250534567568
4245,8.49,6.087950556463922
4246,8.492,6.087649293986879
4247,8.494,6.087346747323389
4248,8.496,6.087042916660393
4249,8.498,6.0867378021848415
4250,8.5,6.08643140408368
4251,8.502,6.086123722543854
4252,8.504,6.085814757753608
4253,8.506,6.0855045099112255
4254,8.508000000000001,6.085192979219701
4255,8.51,6.084880165882059
4256,8.512,6.084566070101317
4257,8.514,6.0842506920804995
4258,8.516,6.083934032022621
4259,8.518,6.083616090130706
4260,8.52,6.083296866607775
4261,8.522,6.082976361656848
4262,8.524000000000001,6.082654575480945
4263,8.526,6.082331508283089
4264,8.528,6.082007160266299
4265,8.53,6.081681531633593
4266,8.532,6.081354622587995
4267,8.534,6.081026433332526
4268,8.536,6.080696964070203
4269,8.538,6.080366215004052
4270,8.540000000000001,6.0800341863370875
4271,8.542,6.0797008782730915
4272,8.544,6.079366291024175
4273,8.546,6.079030424807611
4274,8.548,6.078693279840751
4275,8.55,6.0783548563409475
4276,8.552,6.07801515452555
4277,8.554,6.077674174611913
4278,8.556000000000001,6.077331916817384
4279,8.558,6.076988381359315
4280,8.56,6.076643568455062
4281,8.562,6.076297478321972
4282,8.564,6.075950111177393
4283,8.566,6.075601467238682
4284,8.568,6.075251546723187
4285,8.57,6.074900349848264
4286,8.572000000000001,6.074547876831258
4287,8.574,6.074194127889525
4288,8.576,6.073839103240413
4289,8.578,6.0734828031028405
4290,8.58,6.073125227704518
4291,8.582,6.072766377276208
4292,8.584,6.072406252048682
4293,8.586,6.072044852252713
4294,8.588000000000001,6.07168217811907
4295,8.59,6.071318229878523
4296,8.592,6.070953007761843
4297,8.594,6.070586511999802
4298,8.596,6.070218742823167
4299,8.598,6.069849700462713
4300,8.6,6.06947938514921
4301,8.602,6.069107797113424
4302,8.604000000000001,6.068734936586131
4303,8.606,6.0683608037980985
4304,8.608,6.067985398980099
4305,8.61,6.067608722362912
4306,8.612,6.06723077418056
4307,8.614,6.0668515546751
4308,8.616,6.066471064089808
4309,8.618,6.066089302667959
4310,8.620000000000001,6.06570627065283
4311,8.622,6.065321968287696
4312,8.624,6.064936395815834
4313,8.626,6.064549553480515
4314,8.628,6.064161441525019
4315,8.63,6.06377206019262
4316,8.632,6.063381409726592
4317,8.634,6.062989490370216
4318,8.636000000000001,6.062596302366762
4319,8.638,6.0622018459595095
4320,8.64,6.0618061213917285
4321,8.642,6.061409128906773
4322,8.644,6.061010868752345
4323,8.646,6.0606113411829075
4324,8.648,6.060210546453511
4325,8.65,6.0598084848192055
4326,8.652000000000001,6.059405156535032
4327,8.654,6.059000561856045
4328,8.656,6.058594701037289
4329,8.658,6.058187574333811
4330,8.66,6.057779182000659
4331,8.662,6.057369524292884
4332,8.664,6.05695860146553
4333,8.666,6.056546413773647
4334,8.668000000000001,6.05613296147228
4335,8.67,6.0557182448164815
4336,8.672,6.055302264061328
4337,8.674,6.0548850194655195
4338,8.676,6.0544665112944855
4339,8.678,6.0540467398144
4340,8.68,6.05362570529143
4341,8.682,6.053203407991751
4342,8.684000000000001,6.052779848181533
4343,8.686,6.052355026126948
4344,8.688,6.051928942094168
4345,8.69,6.051501596349364
4346,8.692,6.0510729891587065
4347,8.694,6.050643120788366
4348,8.696,6.0502119915045185
4349,8.698,6.04977960157333
4350,8.700000000000001,6.0493459512609755
4351,8.702,6.048911040834728
4352,8.704,6.048474870568702
4353,8.706,6.0480374407396225
4354,8.708,6.047598751624216
4355,8.71,6.0471588034992125
4356,8.712,6.046717596641342
4357,8.714,6.046275131327334
4358,8.716,6.045831407833921
4359,8.718,6.045386426437828
4360,8.72,6.044940187415786
4361,8.722,6.044492691044526
4362,8.724,6.044043937600775
4363,8.726,6.043593927361263
4364,8.728,6.043142660602723
4365,8.73,6.0426901376036914
4366,8.732,6.042236358649408
4367,8.734,6.041781324026653
4368,8.736,6.041325034022215
4369,8.738,6.040867488922876
4370,8.74,6.04040868901542
4371,8.742,6.039948634586632
4372,8.744,6.039487325923295
4373,8.746,6.039024763312193
4374,8.748,6.0385609470401125
4375,8.75,6.038095877393837
4376,8.752,6.037629554660148
4377,8.754,6.037161979125832
4378,8.756,6.036693151078243
4379,8.758000000000001,6.036223070810439
4380,8.76,6.035751738618774
4381,8.762,6.035279154799627
4382,8.764,6.0348053196493945
4383,8.766,6.0343302334644555
4384,8.768,6.033853896541204
4385,8.77,6.033376309176027
4386,8.772,6.032897471665308
4387,8.774000000000001,6.032417384305437
4388,8.776,6.031936047392803
4389,8.778,6.031453461223794
4390,8.78,6.030969626094795
4391,8.782,6.030484542303134
4392,8.784,6.029998210152074
4393,8.786,6.029510629947194
4394,8.788,6.029021801994077
4395,8.790000000000001,6.028531726598305
4396,8.792,6.02804040406546
4397,8.794,6.027547834701129
4398,8.796,6.027054018810894
4399,8.798,6.026558956700333
4400,8.8,6.026062648675038
4401,8.802,6.025565095040587
4402,8.804,6.025066296102563
4403,8.806000000000001,6.024566252166645
4404,8.808,6.024064963542186
4405,8.81,6.02356243054328
4406,8.812,6.023058653484336
4407,8.814,6.022553632679759
4408,8.816,6.022047368443954
4409,8.818,6.021539861091333
4410,8.82,6.021031110936302
4411,8.822000000000001,6.0205211182932645
4412,8.824,6.020009883476634
4413,8.826,6.019497406800812
4414,8.828,6.018983688580212
4415,8.83,6.018468729129287
4416,8.832,6.017952528765618
4417,8.834,6.017435087811672
4418,8.836,6.016916406590338
4419,8.838000000000001,6.01639648542451
4420,8.84,6.015875324637075
4421,8.842,6.015352924550928
4422,8.844,6.0148292854889585
4423,8.846,6.01430440777406
4424,8.848,6.0137782917291185
4425,8.85,6.013250937677032
4426,8.852,6.012722345940684
4427,8.854000000000001,6.012192516843265
4428,8.856,6.011661450712347
4429,8.858,6.011129147878905
4430,8.86,6.010595608674002
4431,8.862,6.010060833428695
4432,8.864,6.009524822474051
4433,8.866,6.008987576141131
4434,8.868,6.008449094760994
4435,8.870000000000001,6.007909378664704
4436,8.872,6.00736842818332
4437,8.874,6.006826243647907
4438,8.876,6.0062828253895315
4439,8.878,6.005738173741392
4440,8.88,6.005192289041709
4441,8.882,6.004645171629419
4442,8.884,6.004096821843468
4443,8.886000000000001,6.003547240022796
4444,8.888,6.002996426506347
4445,8.89,6.002444381633063
4446,8.892,6.001891105741885
4447,8.894,6.001336599171754
4448,8.896,6.000780862261616
4449,8.898,6.000223895350409
4450,8.9,5.999665698778545
4451,8.902000000000001,5.99910627289149
4452,8.904,5.9985456180358
4453,8.906,5.997983734558021
4454,8.908,5.997420622804709
4455,8.91,5.996856283122419
4456,8.912,5.996290715857703
4457,8.914,5.995723921357112
4458,8.916,5.995155899967198
4459,8.918000000000001,5.99458665203452
4460,8.92,5.994016177905632
4461,8.922,5.993444477929117
4462,8.924,5.992871552458227
4463,8.926,5.992297401846874
4464,8.928,5.991722026448969
4465,8.93,5.991145426618425
4466,8.932,5.990567602709155
4467,8.934000000000001,5.989988555075071
4468,8.936,5.989408284070082
4469,8.938,5.9888267900481065
4470,8.94,5.988244073363053
4471,8.942,5.987660134369053
4472,8.944,5.987074973423963
4473,8.946,5.986488590888726
4474,8.948,5.985900987124376
4475,8.950000000000001,5.985312162491948
4476,8.952,5.98472211735248
4477,8.954,5.984130852067009
4478,8.956,5.983538366996568
4479,8.958,5.9829446625021925
4480,8.96,5.982349738944922
4481,8.962,5.981753596685797
4482,8.964,5.981156236087753
4483,8.966,5.9805576575181085
4484,8.968,5.979957861344804
4485,8.97,5.979356847935776
4486,8.972,5.978754617658965
4487,8.974,5.978151170882304
4488,8.976,5.977546507973738
4489,8.978,5.976940629301201
4490,8.98,5.976333535232633
4491,8.982,5.97572522613597
4492,8.984,5.9751157023803305
4493,8.986,5.974504964339284
4494,8.988,5.973893012387464
4495,8.99,5.973279846899505
4496,8.992,5.972665468250038
4497,8.994,5.972049876813696
4498,8.996,5.97143307296511
4499,8.998,5.970815057078912
4500,9.0,5.970195829529736
4501,9.002,5.969575390692211
4502,9.004,5.968953740942228
4503,9.006,5.968330880659991
4504,9.008000000000001,5.96770681022663
4505,9.01,5.967081530023272
4506,9.012,5.966455040431048
4507,9.014,5.965827341831087
4508,9.016,5.965198434604515
4509,9.018,5.964568319132467
4510,9.02,5.96393699579607
4511,9.022,5.963304464976475
4512,9.024000000000001,5.962670727056922
4513,9.026,5.962035782424449
4514,9.028,5.961399631466495
4515,9.03,5.960762274570503
4516,9.032,5.960123712123912
4517,9.034,5.959483944514162
4518,9.036,5.958842972128691
4519,9.038,5.958200795354942
4520,9.040000000000001,5.957557414580352
4521,9.042,5.956912830192682
4522,9.044,5.956267042583236
4523,9.046,5.955620052145557
4524,9.048,5.9549718592732175
4525,9.05,5.95432246435979
4526,9.052,5.9536718677988505
4527,9.054,5.953020069983972
4528,9.056000000000001,5.952367071308728
4529,9.058,5.951712872166694
4530,9.06,5.951057472951458
4531,9.062,5.950400874058481
4532,9.064,5.94974307588688
4533,9.066,5.949084078836196
4534,9.068,5.948423883305968
4535,9.07,5.9477624896957355
4536,9.072000000000001,5.947099898405037
4537,9.074,5.946436109833414
4538,9.076,5.945771124380405
4539,9.078,5.945104942445552
4540,9.08,5.944437564429302
4541,9.082,5.943768990735969
4542,9.084,5.943099221770903
4543,9.086,5.942428257939445
4544,9.088000000000001,5.941756099646945
4545,9.09,5.941082747298743
4546,9.092,5.940408201300186
4547,9.094,5.939732462056621
4548,9.096,5.939055529973392
4549,9.098,5.938377405456447
4550,9.1,5.937698088915406
4551,9.102,5.937017580761264
4552,9.104000000000001,5.936335881405018
4553,9.106,5.935652991257667
4554,9.108,5.934968910730209
4555,9.11,5.934283640233641
4556,9.112,5.93359718017896
4557,9.114,5.932909530977167
4558,9.116,5.932220693039903
4559,9.118,5.931530666782418
4560,9.120000000000001,5.930839452621217
4561,9.122,5.930147050972803
4562,9.124,5.929453462253679
4563,9.126,5.928758686880355
4564,9.128,5.928062725269329
4565,9.13,5.927365577837109
4566,9.132,5.9266672450002
4567,9.134,5.925967727176148
4568,9.136000000000001,5.9252670247860655
4569,9.138,5.924565138251826
4570,9.14,5.923862067995297
4571,9.142,5.923157814438351
4572,9.144,5.922452378002858
4573,9.146,5.921745759110694
4574,9.148,5.921037958183724
4575,9.15,5.920328975643859
4576,9.152000000000001,5.919618811914991
4577,9.154,5.918907467423986
4578,9.156,5.918194942597942
4579,9.158,5.917481237863968
4580,9.16,5.916766353649162
4581,9.162,5.916050290380632
4582,9.164,5.91533304848548
4583,9.166,5.91461462839081
4584,9.168000000000001,5.913895030524109
4585,9.17,5.91317425531602
4586,9.172,5.912452303198735
4587,9.174,5.911729174604466
4588,9.176,5.911004869965418
4589,9.178,5.910279389713798
4590,9.18,5.909552734281816
