theta0,a,loss
3.491999999999991,7.818750000000003,0.5786032848723801
3.491999999999991,7.815625000000003,0.5614898782198776
3.491999999999991,7.8125000000000036,0.5444912479044689
3.491999999999991,7.809375000000004,0.527607042509774
3.491999999999991,7.806250000000004,0.5108370498022364
3.491999999999991,7.803125000000004,0.4941811737964677
3.491999999999991,7.800000000000004,0.4776394134308972
3.491999999999991,7.796875000000004,0.46121184523276154
3.491999999999991,7.793750000000005,0.42869992973600807
3.491999999999991,7.790625000000005,0.24366419769930545
3.491999999999991,7.787500000000005,0.41261609197416627
3.491999999999991,7.784375000000005,0.3966475164952256
3.491999999999991,7.781250000000005,0.38079479589113024
3.491999999999991,7.7781250000000055,0.36505877822020466
3.491999999999991,7.775000000000006,0.3339421642223961
3.491999999999991,7.771875000000006,0.3494406701769986
3.491999999999991,7.768750000000006,0.3185655908153221
3.491999999999991,7.765625000000006,0.3033140991813655
3.491999999999991,7.762500000000006,0.2881918735390293
3.491999999999991,7.759375000000007,0.2732043969759327
3.491999999999991,7.756250000000007,0.2583587822603682
3.491999999999991,7.753125000000007,0.22913242901147074
3.491999999999991,7.750000000000007,0.44489861317859125
3.491999999999991,7.746875000000007,-1.0
3.491999999999991,7.7437500000000075,0.1849657889026627
3.491999999999991,7.740625000000008,0.17204679958264874
3.491999999999991,7.737500000000008,0.15938501353617496
3.491999999999991,7.734375000000008,0.1470266756882126
3.491999999999991,7.731250000000008,0.13503690217465109
3.491999999999991,7.728125000000008,0.12350623590323273
3.491999999999991,7.7250000000000085,0.11255976854161179
3.491999999999991,7.721875000000009,0.10236912199408492
3.491999999999991,7.718750000000009,0.09316623583195098
3.491999999999991,7.715625000000009,0.08525422487938597
3.491999999999991,7.712500000000009,0.07900323022539557
3.491999999999991,7.709375000000009,0.07481079179104423
3.491999999999991,7.70625000000001,0.2147786359437256
3.491999999999991,7.70312500000001,-1.0
3.491999999999991,7.70000000000001,-1.0
3.491999999999991,7.69687500000001,-1.0
3.491999999999991,7.69375000000001,-1.0
3.491999999999991,7.6906250000000105,-1.0
3.491999999999991,7.687500000000011,-1.0
3.491999999999991,7.684375000000011,-1.0
3.491999999999991,7.681250000000011,-1.0
3.491999999999991,7.678125000000011,-1.0
3.491999999999991,7.675000000000011,-1.0
3.491999999999991,7.6718750000000115,-1.0
3.491999999999991,7.668750000000012,-1.0
3.491999999999991,7.665625000000012,-1.0
3.491999999999991,7.662500000000012,-1.0
3.491999999999991,7.659375000000012,-1.0
3.491999999999991,7.656250000000012,-1.0
3.491999999999991,7.653125000000013,-1.0
3.491999999999991,7.650000000000013,-1.0
3.491999999999991,7.646875000000013,-1.0
3.491999999999991,7.643750000000013,-1.0
3.491999999999991,7.640625000000013,-1.0
3.491999999999991,7.6375000000000135,-1.0
3.491999999999991,7.634375000000014,-1.0
3.491999999999991,7.631250000000014,-1.0
3.491999999999991,7.628125000000014,-1.0
3.4899999999999913,7.875,0.9000346204346565
3.4899999999999913,7.871875,0.8794058446577017
3.4899999999999913,7.86875,0.8590615513730492
3.4899999999999913,7.8656250000000005,0.8389864519315936
3.4899999999999913,7.862500000000001,0.819153714520089
3.4899999999999913,7.859375000000001,0.7995331340555596
3.4899999999999913,7.856250000000001,0.7800960877555584
3.4899999999999913,7.853125000000001,0.7608178808799583
3.4899999999999913,7.850000000000001,0.7416784216001016
3.4899999999999913,7.846875000000002,0.7226620296486793
3.4899999999999913,7.843750000000002,0.7037569117667944
3.4899999999999913,7.840625000000002,0.6849545975864083
3.4899999999999913,7.837500000000002,0.6662494693889807
3.4899999999999913,7.834375000000002,0.6476384260817715
3.4899999999999913,7.8312500000000025,0.6291206767374248
3.4899999999999913,7.828125000000003,0.6262724265336507
3.4899999999999913,7.825000000000003,0.6088444355597071
3.4899999999999913,7.821875000000003,0.5915331088151577
3.4899999999999913,7.818750000000003,0.5743375575001008
3.4899999999999913,7.815625000000003,0.5572570994962273
3.4899999999999913,7.8125000000000036,0.5402912356531009
3.4899999999999913,7.809375000000004,0.5234396268200245
3.4899999999999913,7.806250000000004,0.506702070960495
3.4899999999999913,7.803125000000004,0.49007848094358364
3.4899999999999913,7.800000000000004,0.47356886431115414
3.4899999999999913,7.796875000000004,0.4571733076153637
3.4899999999999913,7.793750000000005,0.44089196861583924
3.4899999999999913,7.790625000000005,0.424725080040822
3.4899999999999913,7.787500000000005,0.40867296898033206
3.4899999999999913,7.784375000000005,0.3927360952361903
3.4899999999999913,7.781250000000005,0.3769151112209396
3.4899999999999913,7.7781250000000055,0.3612109449170118
3.4899999999999913,7.775000000000006,0.34562490649703775
3.4899999999999913,7.771875000000006,0.3301588192177146
3.4899999999999913,7.768750000000006,0.31481517633189665
3.4899999999999913,7.765625000000006,0.29959732804704786
3.4899999999999913,7.762500000000006,0.28450970659213576
3.4899999999999913,7.759375000000007,0.2695581029126545
3.4899999999999913,7.756250000000007,0.2547500158257873
3.4899999999999913,7.753125000000007,0.24009510425261388
3.4899999999999913,7.750000000000007,0.22560578687051094
3.4899999999999913,7.746875000000007,0.21129805277213407
3.4899999999999913,7.7437500000000075,0.1817791241074442
3.4899999999999913,7.740625000000008,0.1689089485561391
3.4899999999999913,7.737500000000008,0.15630567227628134
3.4899999999999913,7.734375000000008,0.1440191644447374
3.4899999999999913,7.731250000000008,0.13211947810527197
3.4899999999999913,7.728125000000008,0.12070397710234225
3.4899999999999913,7.7250000000000085,0.10990717258685845
3.4899999999999913,7.721875000000009,0.09991339909575297
3.4899999999999913,7.718750000000009,0.09097071379146963
3.4899999999999913,7.715625000000009,0.08339991858288243
3.4899999999999913,7.712500000000009,0.07758437904531244
3.4899999999999913,7.709375000000009,-1.0
3.4899999999999913,7.70625000000001,-1.0
3.4899999999999913,7.70312500000001,-1.0
3.4899999999999913,7.70000000000001,-1.0
3.4899999999999913,7.69687500000001,-1.0
3.4899999999999913,7.69375000000001,-1.0
3.4899999999999913,7.6906250000000105,-1.0
3.4899999999999913,7.687500000000011,-1.0
3.4899999999999913,7.684375000000011,-1.0
3.4899999999999913,7.681250000000011,-1.0
3.4899999999999913,7.678125000000011,-1.0
3.4899999999999913,7.675000000000011,-1.0
3.4899999999999913,7.6718750000000115,-1.0
3.4899999999999913,7.668750000000012,-1.0
3.4899999999999913,7.665625000000012,-1.0
3.4899999999999913,7.662500000000012,-1.0
3.4899999999999913,7.659375000000012,-1.0
3.4899999999999913,7.656250000000012,-1.0
3.4899999999999913,7.653125000000013,-1.0
3.4899999999999913,7.650000000000013,-1.0
3.4899999999999913,7.646875000000013,-1.0
3.4899999999999913,7.643750000000013,-1.0
3.4899999999999913,7.640625000000013,-1.0
3.4899999999999913,7.6375000000000135,-1.0
3.4899999999999913,7.634375000000014,-1.0
3.4899999999999913,7.631250000000014,-1.0
3.4899999999999913,7.628125000000014,-1.0
3.487999999999991,7.875,0.8949268236836897
3.487999999999991,7.871875,0.8743651643820587
3.487999999999991,7.86875,0.8540865598367163
3.487999999999991,7.8656250000000005,0.834073282854826
3.487999999999991,7.862500000000001,0.8142975952223228
3.487999999999991,7.859375000000001,0.7947293889180782
3.487999999999991,7.856250000000001,0.7753406596888551
3.487999999999991,7.853125000000001,0.7561075188549332
3.487999999999991,7.850000000000001,0.7370106806658167
3.487999999999991,7.846875000000002,0.7180351877164277
3.487999999999991,7.843750000000002,0.6991698645573499
3.487999999999991,7.840625000000002,0.6804067616237771
3.487999999999991,7.837500000000002,0.6617407034314216
3.487999999999991,7.834375000000002,0.643168971810399
3.487999999999991,7.8312500000000025,0.624691114771641
3.487999999999991,7.828125000000003,0.6219144257707282
3.487999999999991,7.825000000000003,0.6045199772521728
3.487999999999991,7.821875000000003,0.5872419594628329
3.487999999999991,7.818750000000003,0.570079503640874
3.487999999999991,7.815625000000003,0.5530319448326481
3.487999999999991,7.8125000000000036,0.5360987985405334
3.487999999999991,7.809375000000004,0.5192797379836599
3.487999999999991,7.806250000000004,0.502574571654366
3.487999999999991,7.803125000000004,0.48598322180355746
3.487999999999991,7.800000000000004,0.4695057054043251
3.487999999999991,7.796875000000004,0.45314212034932533
3.487999999999991,7.793750000000005,0.42075751915772097
3.487999999999991,7.790625000000005,0.4368926398565881
3.487999999999991,7.787500000000005,0.40473711803806167
3.487999999999991,7.784375000000005,0.17860118676732065
3.487999999999991,7.781250000000005,0.3730427087834492
3.487999999999991,7.7781250000000055,0.35737042848078343
3.487999999999991,7.775000000000006,0.34181652000833607
3.487999999999991,7.771875000000006,0.3263829428722085
3.487999999999991,7.768750000000006,0.31107235966360725
3.487999999999991,7.765625000000006,0.2958883298362884
3.487999999999991,7.762500000000006,0.2808355444007128
3.487999999999991,7.759375000000007,0.26592011647846425
3.487999999999991,7.756250000000007,0.2511499503978556
3.487999999999991,7.753125000000007,0.23653522247683187
3.487999999999991,7.750000000000007,0.22208902152428747
3.487999999999991,7.746875000000007,0.1916601795114463
3.487999999999991,7.7437500000000075,0.38883194262231213
3.487999999999991,7.740625000000008,0.1657818673065524
3.487999999999991,7.737500000000008,-1.0
3.487999999999991,7.734375000000008,0.1410288108612728
3.487999999999991,7.731250000000008,0.12922420248889996
3.487999999999991,7.728125000000008,0.1179307308536057
3.487999999999991,7.7250000000000085,0.10729306590470847
3.487999999999991,7.721875000000009,0.09750913802732239
3.487999999999991,7.718750000000009,0.08884387558739881
3.487999999999991,7.715625000000009,0.08163564318686921
3.487999999999991,7.712500000000009,0.07627870827853772
3.487999999999991,7.709375000000009,-1.0
3.487999999999991,7.70625000000001,-1.0
3.487999999999991,7.70312500000001,-1.0
3.487999999999991,7.70000000000001,0.15323982367243716
3.487999999999991,7.69687500000001,-1.0
3.487999999999991,7.69375000000001,-1.0
3.487999999999991,7.6906250000000105,-1.0
3.487999999999991,7.687500000000011,-1.0
3.487999999999991,7.684375000000011,-1.0
3.487999999999991,7.681250000000011,-1.0
3.487999999999991,7.678125000000011,-1.0
3.487999999999991,7.675000000000011,-1.0
3.487999999999991,7.6718750000000115,-1.0
3.487999999999991,7.668750000000012,-1.0
3.487999999999991,7.665625000000012,-1.0
3.487999999999991,7.662500000000012,-1.0
3.487999999999991,7.659375000000012,-1.0
3.487999999999991,7.656250000000012,-1.0
3.487999999999991,7.653125000000013,0.8491255845405482
3.487999999999991,7.650000000000013,-1.0
3.487999999999991,7.646875000000013,-1.0
3.487999999999991,7.643750000000013,-1.0
3.487999999999991,7.640625000000013,-1.0
3.487999999999991,7.6375000000000135,-1.0
3.487999999999991,7.634375000000014,-1.0
3.487999999999991,7.631250000000014,-1.0
3.487999999999991,7.628125000000014,-1.0
3.4859999999999913,7.875,0.8898335602054361
3.4859999999999913,7.871875,0.8693390152205498
3.4859999999999913,7.86875,-1.0
3.4859999999999913,7.8656250000000005,0.8291733809457222
3.4859999999999913,7.862500000000001,0.6350424734284241
3.4859999999999913,7.859375000000001,0.7899374186197814
3.4859999999999913,7.856250000000001,0.7705964240870844
3.4859999999999913,7.853125000000001,0.7514079005942091
3.4859999999999913,7.850000000000001,0.7323533571114823
3.4859999999999913,7.846875000000002,0.7134185407103609
3.4859999999999913,7.843750000000002,0.6945928748106422
3.4859999999999913,7.840625000000002,0.6758689137732831
3.4859999999999913,7.837500000000002,0.6572419102840745
3.4859999999999913,7.834375000000002,0.6387095173508592
3.4859999999999913,7.8312500000000025,0.6175642424277015
3.4859999999999913,7.828125000000003,0.8094539583182419
3.4859999999999913,7.825000000000003,0.6002032847669709
3.4859999999999913,7.821875000000003,0.4008085413683994
3.4859999999999913,7.818750000000003,0.5658291147717752
3.4859999999999913,7.815625000000003,0.5488144056923498
3.4859999999999913,7.8125000000000036,0.5319139281385522
3.4859999999999913,7.809375000000004,0.5151273678606964
3.4859999999999913,7.806250000000004,0.49845454418890883
